matrix_index,pt_root_id,brain_area,layer,cell_type,valid_function,x_um,y_um,z_um,mean_dist_um,out_degree,in_degree,out_strength,in_strength,mean_fcorr_signed,mean_fcorr_pos_clipped,mean_fcorr_abs,mean_fcorr_pairdist_resid,mean_fcorr_same_area,mean_dist_same_area,total_degree,total_strength
332,864691136618795227,V1,L5,5P-IT,True,625.2767511573545,402.43426436964927,837.2400000000002,282.50947875456484,5.0,26.0,27044.0,180792.0,0.04250852663733804,0.07532086312408372,0.10813319961082936,0.01478537411739798,0.03417272001319746,197.4916967997509,31.0,207836.0
333,864691135276505573,V1,L4,4P,True,482.0658674383035,290.19751872719735,809.3600000000002,359.77992037153916,6.0,4.0,60484.0,23024.0,0.03653103335572151,0.06595983648779316,0.0953886396198648,0.015381109263838282,0.043950319309947875,262.58155295221144,10.0,83508.0
334,864691135503443549,V1,L4,4P,True,866.7148951855313,317.1685232526598,725.0800000000002,289.8874368969894,2.0,1.0,40200.0,1452.0,0.040092890008767305,0.08028829512658209,0.12048370024439686,0.01712219883824105,0.03118141235037431,261.5893884700201,3.0,41652.0
335,864691136238090767,V1,L5,5P-IT,True,648.0982692865261,394.9227069891926,823.5600000000003,271.61569691177743,17.0,19.0,132380.0,209872.0,0.03176738680460707,0.06569652044133091,0.09962565407805475,0.003167561286698529,0.05180347420681466,189.56198535709527,36.0,342252.0
336,864691135996158378,V1,L4,4P,True,500.2043203027111,268.6564186697336,746.7600000000001,361.4529132933792,10.0,2.0,56616.0,22532.0,0.038524140055461654,0.07517724413820911,0.1118303482209566,0.017958210469762065,0.05652251358321968,267.80418142612007,12.0,79148.0
337,864691135519106442,AL,L2/3,23P,True,1350.7223260932974,240.9183956326751,714.4400000000002,588.31051669931,0.0,4.0,0.0,65272.0,0.0289065445629202,0.07175543554899282,0.11460432653506543,0.022260549277864552,0.23781411208476735,112.7112750315282,4.0,65272.0
338,864691135015154934,V1,L5,5P-IT,True,663.2824512434541,377.0420543641091,807.4400000000003,262.6560087451516,18.0,8.0,247920.0,62344.0,0.0567501505413122,0.10041463775311206,0.1440791249649119,0.027393499425761362,0.0909936978392419,182.60981998999875,26.0,310264.0
339,864691135571515270,V1,L4,4P,True,660.2974577530615,270.9060153676292,815.2400000000002,243.1640205318786,24.0,3.0,170548.0,30828.0,-0.016688681182115105,0.05007806924101821,0.1168448196641515,-0.04866651035769469,0.0004215112045160914,160.11563068092948,27.0,201376.0
340,864691136107283417,V1,L4,4P,True,835.6023492410674,297.5502326835602,870.4800000000002,248.011169622585,8.0,10.0,54520.0,32120.0,-0.004054988430026846,0.06202587528417565,0.12810673899837816,-0.03236068924094816,0.028531458402099537,206.90595476104696,18.0,86640.0
341,864691135955962888,V1,L5,5P-IT,True,611.1521809190402,461.0743702664066,809.8800000000002,323.49975527160007,3.0,36.0,34040.0,467100.0,0.010829494767551228,0.05717789735606665,0.10352629994458207,-0.01235997977376638,0.016701123082080823,241.48835498701473,39.0,501140.0
342,864691135739008132,V1,L2/3,23P,True,706.2910672855735,106.48093549788778,829.6800000000003,293.8900180881221,7.0,7.0,31156.0,33456.0,0.04954717127012576,0.07609258950998296,0.10263800774984014,0.024445982134362262,0.06551207603702848,228.39073313292545,14.0,64612.0
343,864691135397846049,V1,L2/3,23P,True,987.4922029878948,138.0212497595554,870.6400000000002,343.8666078478637,7.0,5.0,86372.0,20260.0,0.02995679707621712,0.0702512980737777,0.11054579907133828,0.012444359806476644,0.023612293379487035,352.8779313403739,12.0,106632.0
344,864691135773208651,V1,L5,4P,True,808.7681049233444,370.75403676433706,837.7600000000002,255.53556934633363,17.0,9.0,155276.0,77020.0,0.017643258496376615,0.07783955730559966,0.1380358561148227,-0.01002968423884797,0.05393896299536857,207.77403936297625,26.0,232296.0
345,864691135210134905,V1,L2/3,23P,True,696.6192471572385,179.58014539378982,901.1200000000002,259.05607309754896,17.0,32.0,210512.0,256992.0,0.04481665292142507,0.07707022724443853,0.109323801567452,0.015395713842906816,0.042706934922094895,186.07915972809317,49.0,467504.0
346,864691135478268840,V1,L4,4P,True,793.0406342365427,267.8075549313195,952.2000000000003,258.4883337139569,9.0,1.0,98548.0,3052.0,0.0268169688209203,0.05881735987962264,0.09081775093832499,-0.0007554236243040146,0.02819922883872023,207.44054371472987,10.0,101600.0
347,864691136990522517,V1,L2/3,23P,True,776.7342400111213,205.99112886700274,745.8000000000002,271.2772544626127,14.0,11.0,122472.0,69140.0,0.01865825141243683,0.052422217739354876,0.0861861840662729,-0.007480554913711909,0.022495381091274153,219.28590041948493,25.0,191612.0
348,864691135654715586,RL,L2/3,23P,True,1216.9595952834306,221.89180354982562,806.2800000000002,463.30533485882387,0.0,6.0,0.0,40908.0,0.027284320480301435,0.06569944340190802,0.1041145663235146,0.016166408427691504,0.06537634177993723,156.61521784161025,6.0,40908.0
349,864691135646147567,V1,L4,4P,True,517.155591232016,342.9284467683476,869.8400000000003,333.5353577591727,21.0,2.0,172172.0,4256.0,0.022826690633530437,0.06334931069808325,0.10387193076263607,-0.0006660136415472606,0.02312057117877466,237.52931759626742,23.0,176428.0
350,864691135885911920,V1,L2/3,23P,True,703.9455178763371,238.2981115485407,892.4400000000003,237.9409590375328,19.0,42.0,127840.0,356536.0,0.027905247075793126,0.06606019612209735,0.10421514516840158,-0.003973832005739417,0.051322961940697076,163.3032936246832,61.0,484376.0
351,864691136903681458,RL,L4,4P,True,1164.1571652837915,276.8910573096106,782.0400000000001,425.68269960341706,0.0,7.0,0.0,112312.0,-0.038539021557010895,0.05133012365600199,0.14119926886901488,-0.051122503765022365,0.08574775255676254,166.51116852596925,7.0,112312.0
352,864691135430346544,V1,L5,5P-IT,True,701.7011235671483,435.78198545774103,854.6800000000003,277.43668985505684,23.0,19.0,190412.0,146552.0,-0.0012627412964404373,0.060340048163948924,0.12194283762433827,-0.028233703126815158,0.021848547838185742,206.70195004580157,42.0,336964.0
353,864691135134155168,RL,L2/3,23P,True,1234.7953350588418,211.8882240572732,777.8000000000002,481.9564655543453,12.0,5.0,116160.0,62740.0,0.004895688405506093,0.05874326599949001,0.11259084359347392,-0.005347426196866717,0.11319712136320212,174.37308448645024,17.0,178900.0
354,864691136195391208,RL,L2/3,23P,True,1179.0270156416345,229.55893715494867,714.6400000000001,455.80081894779227,0.0,7.0,0.0,51464.0,0.030211958036205425,0.06001308693989593,0.08981421584358644,0.01958941065169143,0.047761870805159035,206.09595877266597,7.0,51464.0
355,864691135656578242,V1,L2/3,23P,True,694.879007755497,136.31985507085471,900.5600000000003,280.58464744650473,9.0,24.0,89388.0,217272.0,0.0245105787278334,0.05504738913522015,0.08558419954260692,-0.0023780457299056867,0.029380324673576277,210.3984358491509,33.0,306660.0
356,864691136578982164,RL,L4,4P,True,1083.5854729544942,317.38285513575136,899.6800000000003,372.24321575813883,4.0,5.0,31644.0,17860.0,-0.00023168106724149497,0.043681193128806195,0.08759406732485389,-0.01581962638313483,-0.0013021999061926858,181.70195770505921,9.0,49504.0
357,864691135257638575,RL,L2/3,23P,True,1261.0647309876942,226.64992550166005,961.1200000000002,512.8392557420756,0.0,3.0,0.0,46188.0,-0.004002856122839881,0.06687248581245926,0.13774782774775843,-0.012210767097768272,0.11765720905708699,189.04711112353178,3.0,46188.0
358,864691135695042751,V1,L5,6P-IT,True,639.1473076991783,504.5758425698125,892.8800000000002,337.2965547861403,15.0,4.0,87528.0,38720.0,0.006173121509653024,0.05084748602383339,0.09552185053801375,-0.015388063000554175,0.0010887366855286847,261.2180525776908,19.0,126248.0
359,864691137055712630,V1,L4,4P,True,576.8139215519859,260.9681291052652,807.6400000000002,288.4510708463711,14.0,9.0,201956.0,91412.0,-0.03022938224628334,0.04899255530977538,0.12821449286583408,-0.05795370348988299,-0.011521559150336733,196.52339264162018,23.0,293368.0
360,864691135396940021,V1,L4,4P,True,641.1282081577531,333.60188188172054,899.6800000000003,257.04949750081727,30.0,20.0,316128.0,178028.0,0.02175425701876406,0.06448901541521293,0.10722377381166179,-0.008827482847159358,0.037181257300196405,171.5142875042343,50.0,494156.0
361,864691135850033758,V1,L2/3,23P,True,642.4495790706682,193.66454312286567,870.4000000000002,263.09638655037276,5.0,20.0,43104.0,162308.0,0.04043823578726587,0.08411802203954682,0.12779780829182777,0.01049186198337773,0.045100292473313396,179.49407320013754,25.0,205412.0
362,864691135782241616,V1,L2/3,23P,True,636.038413311145,223.6197618602396,837.8000000000003,256.43645301481934,19.0,28.0,248980.0,195084.0,0.05151004300107305,0.07407750174567518,0.09664496049027732,0.020676629118650397,0.06434819941973378,170.58890545334964,47.0,444064.0
363,864691135294190518,V1,L2/3,23P,True,674.4511315617303,178.15464234427276,960.9600000000003,286.9372033379739,10.0,19.0,85124.0,121876.0,0.019446020042033666,0.06425624081163123,0.10906646158122879,-0.006757124584600887,0.025446734366867594,213.33916739968862,29.0,207000.0
364,864691136619693275,V1,L5,5P-IT,True,684.4702895728362,376.4544601776447,809.1600000000002,256.89697347222665,15.0,9.0,115244.0,98576.0,0.024106061357772796,0.06653678812181504,0.10896751488585726,-0.005563458774636048,0.04304356584302204,180.41951862347864,24.0,213820.0
365,864691135839950227,V1,L2/3,23P,True,654.6261957319853,117.63649551750271,839.6800000000003,297.19087201958183,13.0,22.0,121576.0,180728.0,0.02562766600115571,0.06458172181048853,0.10353577761982133,-1.0261689599712867e-07,0.011022033430320394,221.46878813026214,35.0,302304.0
366,864691136228367697,RL,L4,4P,True,1340.0960088281176,336.6766400891173,899.1600000000002,568.7369733093387,4.0,0.0,17408.0,0.0,-0.01711978256773673,0.05080520567327842,0.11873019391429356,-0.02383628205949453,0.07904168891011389,221.06654871279162,4.0,17408.0
367,864691135741659499,RL,L4,4P,True,1098.0903857790342,346.91943719855095,991.6400000000002,408.7406429323928,7.0,4.0,49036.0,54540.0,0.028619839696840753,0.09471312747217557,0.16080641524751038,0.01609052767281354,0.13463501759162042,211.40901266347728,11.0,103576.0
368,864691136314491965,V1,L2/3,23P,True,648.9136922870601,194.6797910362675,900.7600000000002,265.55296459613953,9.0,29.0,89976.0,264368.0,0.043505321002589234,0.06912244742174463,0.09473957384090001,0.014035373428797519,0.050344479475293885,183.5624398713201,38.0,354344.0
369,864691136085781356,V1,L4,4P,True,614.4674585256686,314.5015619614862,868.8400000000003,261.37837359616947,26.0,12.0,276464.0,93164.0,0.03012400767348614,0.0666233921744882,0.10312277667549029,-0.00042603566220700446,0.04116699232195626,171.50865106367723,38.0,369628.0
370,864691135587532924,V1,L5,5P-IT,True,882.902158028056,415.5938743450844,900.7600000000002,297.6371989318001,2.0,9.0,12292.0,36676.0,0.02266192916868197,0.06355671244608463,0.10445149572348729,0.000490828834175903,0.04106285721681314,272.3746886219345,11.0,48968.0
371,864691135911276969,RL,L4,4P,True,1164.1243913411017,338.948347597446,899.7600000000002,428.3375848442307,7.0,2.0,64380.0,18164.0,0.04182668536480451,0.08053735889298826,0.119248032421172,0.02968160068421805,0.09506715495661636,161.09613941289234,9.0,82544.0
372,864691136420195223,V1,L4,4P,True,929.5861353328945,340.2077842289275,961.5200000000002,308.66815583857834,2.0,12.0,4784.0,118572.0,-0.005424548836770577,0.05472536092524271,0.11487527068725599,-0.026246204777285287,0.0001464852648130158,297.62976616505557,14.0,123356.0
373,864691135843242211,V1,L5,4P,True,663.1332911401696,365.5292444871248,893.5600000000003,256.53224203839727,29.0,10.0,219460.0,78600.0,0.042897362893375125,0.08043693383185582,0.11797650477033651,0.01264440882495047,0.045394407422659516,175.14325962309087,39.0,298060.0
374,864691135810473245,V1,L4,4P,True,675.111210678594,266.8055153662543,868.8800000000002,235.20099885344914,17.0,18.0,111484.0,159272.0,0.00821754579919818,0.05643635710128713,0.1046551684033761,-0.02461720767463953,0.013666462092709317,153.7089003357993,35.0,270756.0
375,864691136523216017,V1,L4,4P,True,684.0142542588924,289.8772617025702,746.5200000000001,263.1328031671524,9.0,10.0,90292.0,52536.0,-0.04185889397553391,0.025214033593350175,0.09228696116223425,-0.070490521734676,-0.03951344332783145,188.69603011474135,19.0,142828.0
376,864691135448698196,V1,L5,5P-IT,True,685.3675620141393,367.6672245391701,878.6400000000002,249.4024915306721,6.0,20.0,12764.0,162740.0,0.02249541997365871,0.05631954532241665,0.09014367067117458,-0.008232028602518274,0.03122779035871362,171.64338148219738,26.0,175504.0
377,864691135611019015,V1,L4,4P,True,649.24863080103,284.8440852119103,899.8000000000003,248.54896603315123,22.0,8.0,236588.0,84452.0,-0.021994205274296543,0.042669497400311215,0.10733320007491896,-0.05352864785812191,-0.02412988285757639,163.61454793161366,30.0,321040.0
378,864691135346685855,V1,L4,4P,True,529.9864485808423,261.62534682932886,802.9600000000003,323.00392381636703,5.0,2.0,24132.0,5176.0,0.02253829669711212,0.05933542139286638,0.09613254608862064,-0.0018702954970732676,0.03986201285517328,228.2814147166764,7.0,29308.0
379,864691135164887853,V1,L2/3,23P,True,680.3293847212267,170.445630747909,827.2800000000002,262.1348377382165,24.0,35.0,287116.0,310668.0,0.06276563131136191,0.09218575700195973,0.12160588269255758,0.033420859559986506,0.08058556880395036,186.4718400909418,59.0,597784.0
380,864691136084684396,RL,L2/3,23P,True,1318.2922525471417,206.9868085523317,868.2800000000002,546.9573629356261,1.0,5.0,15720.0,59220.0,0.016835637963643645,0.06845071196881315,0.12006578597398265,0.008863318990995024,0.13438762099501603,197.18078686166234,6.0,74940.0
381,864691135717275162,V1,L2/3,4P,True,809.3851490846818,246.94468373920006,794.8000000000003,250.2355960553878,19.0,8.0,167612.0,30020.0,0.043259751419204164,0.07998835377298827,0.11671695612677235,0.014956039729379998,0.06622783100804493,203.26052347919287,27.0,197632.0
382,864691135640297787,V1,L4,4P,True,660.5812115872982,274.27155303070117,863.1600000000002,238.51753609581917,9.0,17.0,41588.0,116304.0,0.022595014714727094,0.05492530286993176,0.08725559102513644,-0.010090364141094411,0.03482632186102104,154.45015473568043,26.0,157892.0
383,864691135562975969,V1,L2/3,23P,True,671.2158812166267,141.7019582290459,895.8000000000003,281.5344735753619,14.0,23.0,171088.0,194836.0,0.04399393526223141,0.07968329857090006,0.11537266187956875,0.016789928357987823,0.03919733153962057,206.55664431062422,37.0,365924.0
384,864691135480311494,V1,L6,6P-IT,True,609.8756358596098,547.628476539369,930.1200000000002,385.89466450800603,13.0,7.0,129536.0,61220.0,-0.004948582021810832,0.049536036689883885,0.10402065540157861,-0.02213454066971107,-0.0007864441149740247,310.33848701150197,20.0,190756.0
385,864691135750958889,V1,L4,4P,True,670.2372807849363,288.73617717550445,839.4400000000003,235.96749260984515,31.0,36.0,262668.0,285492.0,-0.006244356655185723,0.04999947544744265,0.10624330755007101,-0.03902974885851937,0.000605028369156572,153.58802885102716,67.0,548160.0
386,864691135362104647,V1,L5,5P-ET,True,652.5113089355399,421.5847859977063,836.8400000000003,281.30640808753964,1.0,71.0,7460.0,1183408.0,0.045558522135383014,0.09834518480116937,0.1511318474669557,0.018164926959833277,0.02699428578108822,201.23793668212707,72.0,1190868.0
387,864691135360346200,V1,L4,4P,True,732.173907673504,260.041116526216,808.8000000000003,235.19758172336168,14.0,5.0,57920.0,29548.0,0.020997211495298488,0.053518055446817515,0.08603889939833653,-0.010532414856069431,0.028180416978928074,167.0345593894487,19.0,87468.0
388,864691135719761713,RL,L2/3,23P,True,1195.559042503284,158.0878290913003,821.0000000000002,460.69043762960956,2.0,8.0,11472.0,69152.0,0.0251825732757697,0.06513891782607524,0.10509526237638078,0.014380857988923251,0.05960903757908188,176.9861161753845,10.0,80624.0
389,864691135518283475,V1,L2/3,23P,True,632.3234577579583,192.65013336330972,809.0000000000002,272.8529226232248,25.0,27.0,160436.0,406432.0,0.038226374409910086,0.06273517142664516,0.08724396844338023,0.00946363113484195,0.03512211898631998,189.18474370241188,52.0,566868.0
390,864691135892214409,V1,L2/3,23P,True,687.2953123759034,76.87267801096792,899.6800000000003,320.2821949017531,18.0,11.0,189596.0,56504.0,0.04406617154898948,0.06509895381676872,0.08613173608454797,0.021587559583617875,0.048169026075834676,254.05657618681224,29.0,246100.0
391,864691136438585502,V1,L2/3,23P,True,856.4479369593748,194.39852196251422,808.4400000000003,272.64381120491504,13.0,8.0,186668.0,69136.0,-0.017239296817116796,0.05156673499842867,0.12037276681397416,-0.04242147381788439,-0.010772999016338984,240.66041569610425,21.0,255804.0
392,864691135808925981,V1,L4,4P,True,710.7779795900369,323.9555522465375,746.7600000000001,261.9388997452578,30.0,10.0,320308.0,34896.0,0.016637420574460916,0.062123081898842566,0.10760874322322422,-0.011640242424744492,0.035715614741803424,192.87056058240066,40.0,355204.0
393,864691135662059248,V1,L4,4P,True,603.3631696552306,286.48314086603773,838.0800000000003,265.8655920739601,10.0,11.0,187288.0,70196.0,0.038595070864354576,0.07403085903121559,0.10946664719807658,0.008444506281085723,0.050774322107478155,174.91699168562454,21.0,257484.0
394,864691135720638769,RL,L2/3,23P,True,1230.7141990653663,218.1483512926222,880.0000000000002,474.30993160102196,6.0,8.0,19424.0,107816.0,0.027592919368124677,0.07109823049127782,0.11460354161443094,0.017084396977651475,0.1421549343603165,152.17177725349856,14.0,127240.0
